ERR2270938_all	ERR2270939_all	ERR2270940_all	ERR2270941_all	ERR2270960_all	ERR2270961_all	ERR2270962_all	ERR2271042_all	ERR2271043_all	ERR2271236_all	ERR2271237_all	lvl_type	name
1	0	0	0	0	0	0	0	0	0	0	S1	Thermodesulfovibrio yellowstonii DSM 11347
0	0	0	1	1	0	0	0	1	0	0	P	Elusimicrobia
0	0	0	1	0	0	0	0	1	0	0	C	Endomicrobia
0	0	0	1	0	0	0	0	1	0	0	O	Endomicrobiales
0	0	0	1	0	0	0	0	1	0	0	F	Endomicrobiaceae
0	0	0	1	0	0	0	0	1	0	0	G	Endomicrobium
0	0	0	1	0	0	0	0	1	0	0	S	Endomicrobium proavitum
0	0	0	0	1	0	0	0	0	0	0	C	Elusimicrobia
0	0	0	0	1	0	0	0	0	0	0	O	Elusimicrobiales
0	0	0	0	1	0	0	0	0	0	0	F	Elusimicrobiaceae
0	0	0	0	1	0	0	0	0	0	0	G	Elusimicrobium
0	0	0	0	1	0	0	0	0	0	0	S	Elusimicrobium minutum
0	0	0	0	1	0	0	0	0	0	0	S1	Elusimicrobium minutum Pei191
0	1	0	0	0	0	0	0	1	0	0	P	Calditrichaeota
0	1	0	0	0	0	0	0	1	0	0	C	Calditrichia
0	1	0	0	0	0	0	0	1	0	0	O	Calditrichales
0	1	0	0	0	0	0	0	1	0	0	F	Calditrichaceae
0	1	0	0	0	0	0	0	1	0	0	G	Caldithrix
0	1	0	0	0	0	0	0	1	0	0	S	Caldithrix abyssi
0	1	0	0	0	0	0	0	1	0	0	S1	Caldithrix abyssi DSM 13497
0	0	0	0	0	0	0	0	1	0	0	P	Chrysiogenetes
0	0	0	0	0	0	0	0	1	0	0	C	Chrysiogenetes
0	0	0	0	0	0	0	0	1	0	0	O	Chrysiogenales
0	0	0	0	0	0	0	0	1	0	0	F	Chrysiogenaceae
0	0	0	0	0	0	0	0	1	0	0	G	Desulfurispirillum
0	0	0	0	0	0	0	0	1	0	0	S	Desulfurispirillum indicum
0	0	0	1	0	0	0	0	0	0	0	P	Atribacterota
0	0	0	1	0	0	0	0	0	0	0	C	Atribacteria
0	0	0	1	0	0	0	0	0	0	0	O	Atribacterales
0	0	0	1	0	0	0	0	0	0	0	F	Atribacteraceae
0	0	0	1	0	0	0	0	0	0	0	G	Atribacter
0	0	0	1	0	0	0	0	0	0	0	S	Atribacter laminatus
833	550	520	327	1873	982	651	131	91	335	590	D	Eukaryota
766	487	446	319	1499	674	589	127	85	226	584	D1	Opisthokonta
754	485	440	315	1485	657	578	126	75	213	573	K	Metazoa
754	485	440	315	1485	657	578	126	75	213	573	K1	Eumetazoa
754	485	440	315	1485	657	578	126	75	213	573	K2	Bilateria
754	485	440	315	1485	657	578	126	75	213	573	K3	Deuterostomia
754	485	440	315	1485	657	578	126	75	213	573	P	Chordata
754	485	440	315	1485	657	578	126	75	213	573	P1	Craniata
754	485	440	315	1485	657	578	126	75	213	573	P2	Vertebrata
754	485	440	315	1485	657	578	126	75	213	573	P3	Gnathostomata
754	485	440	315	1485	657	578	126	75	213	573	P4	Teleostomi
754	485	440	315	1485	657	578	126	75	213	573	P5	Euteleostomi
754	485	440	315	1485	657	578	126	75	213	573	P6	Sarcopterygii
754	485	440	315	1485	657	578	126	75	213	573	P7	Dipnotetrapodomorpha
754	485	440	315	1485	657	578	126	75	213	573	P8	Tetrapoda
754	485	440	315	1485	657	578	126	75	213	573	P9	Amniota
754	485	440	315	1485	657	578	126	75	213	573	C	Mammalia
754	485	440	315	1485	657	578	126	75	213	573	C1	Theria
754	485	440	315	1485	657	578	126	75	213	573	C2	Eutheria
754	485	440	315	1485	657	578	126	75	213	573	C3	Boreoeutheria
754	485	440	315	1485	657	578	126	75	213	573	C4	Euarchontoglires
754	485	440	315	1485	657	578	126	75	213	573	O	Primates
754	485	440	315	1485	657	578	126	75	213	573	O1	Haplorrhini
754	485	440	315	1485	657	578	126	75	213	573	O2	Simiiformes
754	485	440	315	1485	657	578	126	75	213	573	O3	Catarrhini
754	485	440	315	1485	657	578	126	75	213	573	O4	Hominoidea
754	485	440	315	1485	657	578	126	75	213	573	F	Hominidae
754	485	440	315	1485	657	578	126	75	213	573	F1	Homininae
754	485	440	315	1485	657	578	126	75	213	573	G	Homo
754	485	440	315	1485	657	578	126	75	213	573	S	Homo sapiens
12	2	6	4	12	15	11	1	9	13	11	K	Fungi
12	2	6	4	11	15	11	1	9	13	11	K1	Dikarya
12	2	6	3	11	14	11	1	9	11	9	P	Ascomycota
12	2	6	3	11	14	10	1	9	9	8	P1	saccharomyceta
5	1	3	2	9	7	8	1	3	4	2	P2	Saccharomycotina
5	1	3	2	9	7	8	1	3	4	2	C	Saccharomycetes
5	1	3	2	9	7	8	1	3	4	2	O	Saccharomycetales
5	0	2	2	6	3	8	1	1	2	2	F	Saccharomycetaceae
1	0	1	0	2	2	2	0	1	1	0	G	Tetrapisispora
1	0	1	0	1	0	2	0	1	0	0	S	Tetrapisispora blattae
1	0	1	0	1	0	2	0	1	0	0	S1	Tetrapisispora blattae CBS 6284
0	0	0	0	1	2	0	0	0	1	0	S	Tetrapisispora phaffii
0	0	0	0	1	2	0	0	0	1	0	S1	Tetrapisispora phaffii CBS 4417
3	0	0	0	1	0	3	0	0	0	0	G	Saccharomyces
2	0	0	0	0	0	3	0	0	0	0	S	Saccharomyces cerevisiae
2	0	0	0	0	0	3	0	0	0	0	S1	Saccharomyces cerevisiae S288C
0	0	0	0	1	0	0	0	0	0	0	S	Saccharomyces paradoxus
1	0	0	0	0	0	0	0	0	0	0	S	Saccharomyces eubayanus
0	0	0	0	0	0	2	0	0	0	1	G	Eremothecium
0	0	0	0	0	0	1	0	0	0	1	S	Eremothecium cymbalariae
0	0	0	0	0	0	1	0	0	0	1	S1	Eremothecium cymbalariae DBVPG#7215
0	0	0	0	0	0	1	0	0	0	0	S	Eremothecium gossypii
0	0	0	0	0	0	1	0	0	0	0	S1	Eremothecium gossypii ATCC 10895
0	0	0	1	2	0	0	0	0	0	0	G	Kazachstania
0	0	0	1	1	0	0	0	0	0	0	S	Kazachstania africana
0	0	0	1	1	0	0	0	0	0	0	S1	Kazachstania africana CBS 2517
0	0	0	0	1	0	0	0	0	0	0	S	Kazachstania naganishii
0	0	0	0	1	0	0	0	0	0	0	S1	Kazachstania naganishii CBS 8797
0	0	1	0	0	1	0	1	0	0	0	G	Naumovozyma
0	0	1	0	0	1	0	0	0	0	0	S	Naumovozyma castellii
0	0	1	0	0	1	0	0	0	0	0	S1	Naumovozyma castellii CBS 4309
0	0	0	0	0	0	0	1	0	0	0	S	Naumovozyma dairenensis
0	0	0	0	0	0	0	1	0	0	0	S1	Naumovozyma dairenensis CBS 421
0	0	0	0	0	0	1	0	0	0	1	G	Torulaspora
0	0	0	0	0	0	1	0	0	0	1	S	Torulaspora delbrueckii
0	0	0	0	0	0	0	0	0	1	0	G	Kluyveromyces
0	0	0	0	0	0	0	0	0	1	0	S	Kluyveromyces marxianus
0	0	0	0	0	0	0	0	0	1	0	S1	Kluyveromyces marxianus DMKU3-1042
0	0	0	0	1	0	0	0	0	0	0	G	Zygosaccharomyces
0	0	0	0	1	0	0	0	0	0	0	S	Zygosaccharomyces rouxii
1	0	0	0	0	0	0	0	0	0	0	G	Zygotorulaspora
1	0	0	0	0	0	0	0	0	0	0	S	Zygotorulaspora mrakii
0	0	1	0	3	3	0	0	1	0	0	O1	CUG-Ser1 clade
0	0	1	0	3	3	0	0	1	0	0	F	Debaryomycetaceae
0	0	1	0	3	2	0	0	1	0	0	F1	Candida/Lodderomyces clade
0	0	1	0	3	2	0	0	1	0	0	G	Candida
0	0	0	0	1	1	0	0	1	0	0	S	Candida albicans
0	0	0	0	1	1	0	0	1	0	0	S1	Candida albicans SC5314
0	0	1	0	1	1	0	0	0	0	0	S	Candida dubliniensis
0	0	1	0	1	1	0	0	0	0	0	S1	Candida dubliniensis CD36
0	0	0	0	1	0	0	0	0	0	0	S	Candida orthopsilosis
0	0	0	0	1	0	0	0	0	0	0	S1	Candida orthopsilosis Co 90-125
0	0	0	0	0	1	0	0	0	0	0	G	Debaryomyces
0	0	0	0	0	1	0	0	0	0	0	S	Debaryomyces hansenii
0	0	0	0	0	1	0	0	0	0	0	S1	Debaryomyces hansenii CBS767
0	0	0	0	0	1	0	0	0	2	0	F	Pichiaceae
0	0	0	0	0	1	0	0	0	2	0	G	Brettanomyces
0	0	0	0	0	1	0	0	0	1	0	S	Brettanomyces bruxellensis
0	0	0	0	0	0	0	0	0	1	0	S	Brettanomyces nanus
0	0	0	0	0	0	0	0	1	0	0	F	Saccharomycodaceae
0	0	0	0	0	0	0	0	1	0	0	G	Saccharomycodes
0	0	0	0	0	0	0	0	1	0	0	S	Saccharomycodes ludwigii
0	1	0	0	0	0	0	0	0	0	0	F	Dipodascaceae
0	1	0	0	0	0	0	0	0	0	0	G	Yarrowia
0	1	0	0	0	0	0	0	0	0	0	S	Yarrowia lipolytica
0	1	0	0	0	0	0	0	0	0	0	S1	Yarrowia lipolytica CLIB122
7	1	3	1	2	7	2	0	6	5	6	P2	Pezizomycotina
7	1	3	1	2	7	2	0	6	5	6	P3	leotiomyceta
5	1	2	0	1	3	0	0	5	3	4	P4	sordariomyceta
5	1	2	0	1	2	0	0	2	3	3	C	Sordariomycetes
1	1	1	0	1	2	0	0	2	1	2	C1	Hypocreomycetidae
1	1	1	0	1	2	0	0	1	0	2	O	Hypocreales
1	1	1	0	1	2	0	0	1	0	2	F	Nectriaceae
1	1	1	0	1	2	0	0	1	0	2	G	Fusarium
1	0	0	0	1	1	0	0	1	0	0	G1	Fusarium sambucinum species complex
0	0	0	0	1	1	0	0	0	0	0	S	Fusarium venenatum
0	0	0	0	0	0	0	0	1	0	0	S	Fusarium graminearum
0	0	0	0	0	0	0	0	1	0	0	S1	Fusarium graminearum PH-1
1	0	0	0	0	0	0	0	0	0	0	S	Fusarium poae
0	1	0	0	0	0	0	0	0	0	1	G1	Fusarium fujikuroi species complex
0	0	0	0	0	0	0	0	0	0	1	S	Fusarium fujikuroi
0	0	0	0	0	0	0	0	0	0	1	S1	Fusarium fujikuroi IMI 58289
0	1	0	0	0	0	0	0	0	0	0	S	Fusarium verticillioides
0	1	0	0	0	0	0	0	0	0	0	S1	Fusarium verticillioides 7600
0	0	0	0	0	0	0	0	0	0	1	G1	Fusarium oxysporum species complex
0	0	0	0	0	0	0	0	0	0	1	S	Fusarium oxysporum
0	0	0	0	0	0	0	0	0	0	1	S1	Fusarium oxysporum f. sp. lycopersici
0	0	0	0	0	0	0	0	0	0	1	S2	Fusarium oxysporum f. sp. lycopersici 4287
0	0	0	0	0	1	0	0	0	0	0	S	Fusarium musae
0	0	0	0	0	0	0	0	1	1	0	O	Glomerellales
0	0	0	0	0	0	0	0	1	1	0	F	Glomerellaceae
0	0	0	0	0	0	0	0	1	1	0	G	Colletotrichum
0	0	0	0	0	0	0	0	1	1	0	G1	Colletotrichum destructivum species complex
0	0	0	0	0	0	0	0	1	1	0	S	Colletotrichum higginsianum
0	0	0	0	0	0	0	0	1	1	0	S1	Colletotrichum higginsianum IMI 349063
4	0	1	0	0	0	0	0	0	2	1	C1	Sordariomycetidae
2	0	0	0	0	0	0	0	0	2	1	O	Magnaporthales
2	0	0	0	0	0	0	0	0	2	1	F	Pyriculariaceae
2	0	0	0	0	0	0	0	0	2	1	G	Pyricularia
0	0	0	0	0	0	0	0	0	1	1	S	Pyricularia grisea
1	0	0	0	0	0	0	0	0	1	0	S	Pyricularia oryzae
1	0	0	0	0	0	0	0	0	1	0	S1	Pyricularia oryzae 70-15
1	0	0	0	0	0	0	0	0	0	0	S	Pyricularia pennisetigena
2	0	1	0	0	0	0	0	0	0	0	O	Sordariales
1	0	1	0	0	0	0	0	0	0	0	F	Chaetomiaceae
1	0	1	0	0	0	0	0	0	0	0	G	Thermothelomyces
1	0	1	0	0	0	0	0	0	0	0	S	Thermothelomyces thermophilus
1	0	1	0	0	0	0	0	0	0	0	S1	Thermothelomyces thermophilus ATCC 42464
1	0	0	0	0	0	0	0	0	0	0	F	Sordariaceae
1	0	0	0	0	0	0	0	0	0	0	G	Neurospora
1	0	0	0	0	0	0	0	0	0	0	S	Neurospora crassa
1	0	0	0	0	0	0	0	0	0	0	S1	Neurospora crassa OR74A
0	0	0	0	0	1	0	0	3	0	1	C	Leotiomycetes
0	0	0	0	0	1	0	0	3	0	1	O	Helotiales
0	0	0	0	0	1	0	0	3	0	1	F	Sclerotiniaceae
0	0	0	0	0	1	0	0	3	0	1	G	Botrytis
0	0	0	0	0	1	0	0	3	0	1	S	Botrytis cinerea
0	0	0	0	0	1	0	0	3	0	1	S1	Botrytis cinerea B05.10
2	0	1	0	1	4	2	0	1	2	2	C	Eurotiomycetes
2	0	1	0	1	4	2	0	1	2	2	C1	Eurotiomycetidae
2	0	1	0	1	4	2	0	1	2	2	O	Eurotiales
2	0	0	0	1	3	2	0	1	2	2	F	Aspergillaceae
2	0	0	0	1	3	2	0	1	2	2	G	Aspergillus
2	0	0	0	0	1	1	0	0	0	0	G1	Aspergillus subgen. Circumdati
1	0	0	0	0	0	0	0	0	0	0	S	Aspergillus flavus
1	0	0	0	0	0	0	0	0	0	0	S1	Aspergillus flavus NRRL3357
0	0	0	0	1	1	0	0	0	0	1	S	Aspergillus puulaauensis
0	0	0	0	0	0	1	0	0	1	0	S	Aspergillus chevalieri
0	0	0	0	0	1	0	0	0	1	0	G1	Aspergillus subgen. Fumigati
0	0	0	0	0	1	0	0	0	1	0	S	Aspergillus fumigatus
0	0	0	0	0	1	0	0	0	1	0	S1	Aspergillus fumigatus Af293
0	0	0	0	0	0	0	0	1	0	0	S	Aspergillus luchuensis
0	0	1	0	0	1	0	0	0	0	0	F	Trichocomaceae
0	0	1	0	0	1	0	0	0	0	0	G	Talaromyces
0	0	1	0	0	1	0	0	0	0	0	G1	Talaromyces sect. Islandici
0	0	1	0	0	1	0	0	0	0	0	S	Talaromyces rugulosus
0	0	0	1	0	0	0	0	0	0	0	P4	dothideomyceta
0	0	0	1	0	0	0	0	0	0	0	C	Dothideomycetes
0	0	0	1	0	0	0	0	0	0	0	C1	Dothideomycetidae
0	0	0	1	0	0	0	0	0	0	0	O	Mycosphaerellales
0	0	0	1	0	0	0	0	0	0	0	F	Mycosphaerellaceae
0	0	0	1	0	0	0	0	0	0	0	G	Zymoseptoria
0	0	0	1	0	0	0	0	0	0	0	S	Zymoseptoria tritici
0	0	0	1	0	0	0	0	0	0	0	S1	Zymoseptoria tritici IPO323
0	0	0	0	0	0	1	0	0	2	1	P1	Taphrinomycotina
0	0	0	0	0	0	1	0	0	2	1	C	Schizosaccharomycetes
0	0	0	0	0	0	1	0	0	2	1	O	Schizosaccharomycetales
0	0	0	0	0	0	1	0	0	2	1	F	Schizosaccharomycetaceae
0	0	0	0	0	0	1	0	0	2	1	G	Schizosaccharomyces
0	0	0	0	0	0	1	0	0	2	1	S	Schizosaccharomyces pombe
0	0	0	1	0	1	0	0	0	2	2	P	Basidiomycota
0	0	0	0	0	1	0	0	0	1	1	P1	Agaricomycotina
0	0	0	0	0	1	0	0	0	0	1	C	Tremellomycetes
0	0	0	0	0	1	0	0	0	0	1	O	Tremellales
0	0	0	0	0	1	0	0	0	0	1	F	Cryptococcaceae
0	0	0	0	0	1	0	0	0	0	1	G	Cryptococcus
0	0	0	0	0	0	0	0	0	0	1	G1	Cryptococcus gattii species complex
0	0	0	0	0	0	0	0	0	0	1	S	Cryptococcus gattii VGI
0	0	0	0	0	0	0	0	0	0	1	S1	Cryptococcus gattii WM276
0	0	0	0	0	1	0	0	0	0	0	G1	Cryptococcus neoformans species complex
0	0	0	0	0	1	0	0	0	0	0	S	Cryptococcus neoformans
0	0	0	0	0	1	0	0	0	0	0	S1	Cryptococcus neoformans var. neoformans
0	0	0	0	0	0	0	0	0	1	0	C	Agaricomycetes
0	0	0	0	0	0	0	0	0	1	0	C1	Agaricomycetes incertae sedis
0	0	0	0	0	0	0	0	0	1	0	O	Cantharellales
0	0	0	0	0	0	0	0	0	1	0	F	Ceratobasidiaceae
0	0	0	0	0	0	0	0	0	1	0	G	Rhizoctonia
0	0	0	0	0	0	0	0	0	1	0	S	Rhizoctonia solani
0	0	0	1	0	0	0	0	0	1	1	P1	Ustilaginomycotina
0	0	0	1	0	0	0	0	0	1	1	C	Ustilaginomycetes
0	0	0	1	0	0	0	0	0	1	1	O	Ustilaginales
0	0	0	1	0	0	0	0	0	1	1	F	Ustilaginaceae
0	0	0	0	0	0	0	0	0	1	1	G	Ustilago
0	0	0	0	0	0	0	0	0	1	1	S	Ustilago maydis
0	0	0	0	0	0	0	0	0	1	1	S1	Ustilago maydis 521
0	0	0	1	0	0	0	0	0	0	0	G	Sporisorium
0	0	0	1	0	0	0	0	0	0	0	S	Sporisorium graminicola
0	0	0	0	1	0	0	0	0	0	0	K1	Fungi incertae sedis
0	0	0	0	1	0	0	0	0	0	0	P	Microsporidia
0	0	0	0	1	0	0	0	0	0	0	P1	Apansporoblastina
0	0	0	0	1	0	0	0	0	0	0	F	Unikaryonidae
0	0	0	0	1	0	0	0	0	0	0	G	Encephalitozoon
0	0	0	0	1	0	0	0	0	0	0	S	Encephalitozoon hellem
0	0	0	0	1	0	0	0	0	0	0	S1	Encephalitozoon hellem ATCC 50504
62	62	70	8	373	306	60	4	6	108	6	D1	Sar
59	62	70	8	373	305	60	4	6	108	6	D2	Alveolata
59	62	70	8	373	305	60	4	6	108	6	P	Apicomplexa
58	61	68	8	372	304	60	3	5	108	6	C	Aconoidasida
53	57	66	1	370	292	59	0	0	102	1	O	Piroplasmida
52	57	66	0	369	292	58	0	0	102	1	F	Babesiidae
52	57	66	0	369	292	58	0	0	102	1	G	Babesia
51	57	66	0	369	292	57	0	0	102	1	S	Babesia bigemina
1	0	0	0	0	0	1	0	0	0	0	S	Babesia microti
1	0	0	0	0	0	1	0	0	0	0	S1	Babesia microti strain RI
1	0	0	1	1	0	1	0	0	0	0	F	Theileriidae
1	0	0	1	1	0	1	0	0	0	0	G	Theileria
0	0	0	0	0	0	1	0	0	0	0	S	Theileria parva
0	0	0	0	0	0	1	0	0	0	0	S1	Theileria parva strain Muguga
0	0	0	0	1	0	0	0	0	0	0	S	Theileria orientalis
0	0	0	0	1	0	0	0	0	0	0	S1	Theileria orientalis strain Shintoku
0	0	0	1	0	0	0	0	0	0	0	S	Theileria annulata
1	0	0	0	0	0	0	0	0	0	0	S	Theileria equi
1	0	0	0	0	0	0	0	0	0	0	S1	Theileria equi strain WA
5	4	2	7	2	12	1	3	5	6	5	O	Haemosporida
5	4	2	7	2	12	1	3	5	6	5	F	Plasmodiidae
5	4	2	7	2	12	1	3	5	6	5	G	Plasmodium
3	1	0	1	0	7	0	0	2	2	2	G1	Plasmodium (Vinckeia)
0	0	0	0	0	4	0	0	1	0	0	S	Plasmodium yoelii
1	0	0	0	0	2	0	0	1	1	0	S	Plasmodium berghei
1	0	0	0	0	2	0	0	1	1	0	S1	Plasmodium berghei ANKA
1	0	0	0	0	0	0	0	0	1	1	S	Plasmodium vinckei
1	0	0	0	0	0	0	0	0	1	1	S1	Plasmodium vinckei vinckei
1	1	0	0	0	0	0	0	0	0	0	S	Plasmodium chabaudi
1	1	0	0	0	0	0	0	0	0	0	S1	Plasmodium chabaudi chabaudi
2	2	1	0	1	3	0	0	3	2	1	G1	Plasmodium (Plasmodium)
1	2	1	0	1	1	0	0	2	2	0	S	Plasmodium malariae
1	0	0	0	0	1	0	0	1	0	0	S	Plasmodium vivax
0	0	0	0	0	0	0	0	0	0	1	S	Plasmodium knowlesi
0	0	0	0	0	0	0	0	0	0	1	S1	Plasmodium knowlesi strain H
0	0	0	0	0	1	0	0	0	0	0	S	Plasmodium cynomolgi
0	0	0	0	0	1	0	0	0	0	0	S1	Plasmodium cynomolgi strain B
0	1	0	6	1	2	0	1	0	2	1	G1	Plasmodium (Laverania)
0	0	0	0	0	1	0	0	0	2	0	S	Plasmodium reichenowi
0	0	0	0	1	0	0	0	0	0	1	S	Plasmodium gaboni
0	1	0	0	0	1	0	0	0	0	0	S	Plasmodium sp. gorilla clade G2
0	0	0	0	0	0	1	1	0	0	0	G1	Plasmodium (Haemamoeba)
0	0	0	0	0	0	1	1	0	0	0	S	Plasmodium relictum
0	0	1	0	0	0	0	1	0	0	0	S	Plasmodium coatneyi
1	1	2	0	1	1	0	1	1	0	0	C	Conoidasida
1	1	2	0	1	1	0	1	1	0	0	C1	Coccidia
1	1	2	0	1	1	0	1	1	0	0	O	Eucoccidiorida
1	1	2	0	1	1	0	1	1	0	0	O1	Eimeriorina
1	1	2	0	1	0	0	1	0	0	0	F	Sarcocystidae
1	1	0	0	0	0	0	1	0	0	0	G	Toxoplasma
1	1	0	0	0	0	0	1	0	0	0	S	Toxoplasma gondii
1	1	0	0	0	0	0	1	0	0	0	S1	Toxoplasma gondii ME49
0	0	2	0	0	0	0	0	0	0	0	G	Besnoitia
0	0	2	0	0	0	0	0	0	0	0	S	Besnoitia besnoiti
0	0	0	0	1	0	0	0	0	0	0	G	Neospora
0	0	0	0	1	0	0	0	0	0	0	S	Neospora caninum
0	0	0	0	1	0	0	0	0	0	0	S1	Neospora caninum Liverpool
0	0	0	0	0	1	0	0	1	0	0	F	Cryptosporidiidae
0	0	0	0	0	1	0	0	1	0	0	G	Cryptosporidium
0	0	0	0	0	1	0	0	1	0	0	S	Cryptosporidium parvum
0	0	0	0	0	1	0	0	1	0	0	S1	Cryptosporidium parvum Iowa II
3	0	0	0	0	0	0	0	0	0	0	D2	Stramenopiles
3	0	0	0	0	0	0	0	0	0	0	D3	Ochrophyta
3	0	0	0	0	0	0	0	0	0	0	P	Bacillariophyta
2	0	0	0	0	0	0	0	0	0	0	C	Coscinodiscophyceae
2	0	0	0	0	0	0	0	0	0	0	C1	Thalassiosirophycidae
2	0	0	0	0	0	0	0	0	0	0	O	Thalassiosirales
2	0	0	0	0	0	0	0	0	0	0	F	Thalassiosiraceae
2	0	0	0	0	0	0	0	0	0	0	G	Thalassiosira
2	0	0	0	0	0	0	0	0	0	0	S	Thalassiosira pseudonana
2	0	0	0	0	0	0	0	0	0	0	S1	Thalassiosira pseudonana CCMP1335
1	0	0	0	0	0	0	0	0	0	0	C	Bacillariophyceae
1	0	0	0	0	0	0	0	0	0	0	C1	Bacillariophycidae
1	0	0	0	0	0	0	0	0	0	0	O	Naviculales
1	0	0	0	0	0	0	0	0	0	0	F	Phaeodactylaceae
1	0	0	0	0	0	0	0	0	0	0	G	Phaeodactylum
1	0	0	0	0	0	0	0	0	0	0	S	Phaeodactylum tricornutum
1	0	0	0	0	0	0	0	0	0	0	S1	Phaeodactylum tricornutum CCAP 1055/1
0	0	0	0	0	1	0	0	0	0	0	D2	Rhizaria
0	0	0	0	0	1	0	0	0	0	0	P	Cercozoa
0	0	0	0	0	1	0	0	0	0	0	C	Chlorarachniophyceae
0	0	0	0	0	1	0	0	0	0	0	G	Bigelowiella
0	0	0	0	0	1	0	0	0	0	0	S	Bigelowiella natans
1	0	3	0	0	0	0	0	0	1	0	D1	Discoba
1	0	3	0	0	0	0	0	0	1	0	P	Euglenozoa
1	0	3	0	0	0	0	0	0	1	0	C	Kinetoplastea
1	0	3	0	0	0	0	0	0	1	0	C1	Metakinetoplastina
1	0	3	0	0	0	0	0	0	1	0	O	Trypanosomatida
1	0	3	0	0	0	0	0	0	1	0	F	Trypanosomatidae
0	0	3	0	0	0	0	0	0	1	0	F1	Leishmaniinae
0	0	3	0	0	0	0	0	0	1	0	G	Leishmania
0	0	3	0	0	0	0	0	0	1	0	G1	Viannia
0	0	2	0	0	0	0	0	0	0	0	G2	Leishmania braziliensis species complex
0	0	2	0	0	0	0	0	0	0	0	S	Leishmania braziliensis
0	0	2	0	0	0	0	0	0	0	0	S1	Leishmania braziliensis MHOM/BR/75/M2904
0	0	1	0	0	0	0	0	0	0	0	G2	Leishmania guyanensis species complex
0	0	1	0	0	0	0	0	0	0	0	S	Leishmania panamensis
1	0	0	0	0	0	0	0	0	0	0	G	Trypanosoma
1	0	0	0	0	0	0	0	0	0	0	G1	Trypanozoon
1	0	0	0	0	0	0	0	0	0	0	S	Trypanosoma brucei
1	0	0	0	0	1	1	0	0	0	0	D1	Amoebozoa
1	0	0	0	0	1	1	0	0	0	0	P	Evosea
1	0	0	0	0	1	1	0	0	0	0	C	Eumycetozoa
1	0	0	0	0	1	1	0	0	0	0	C1	Dictyostelia
1	0	0	0	0	1	1	0	0	0	0	O	Dictyosteliales
1	0	0	0	0	1	1	0	0	0	0	F	Dictyosteliaceae
1	0	0	0	0	1	1	0	0	0	0	G	Dictyostelium
1	0	0	0	0	1	1	0	0	0	0	S	Dictyostelium discoideum
1	0	0	0	0	1	1	0	0	0	0	S1	Dictyostelium discoideum AX4
15	3	7	6	12	11	5	10	16	20	12	D	Archaea
12	3	5	3	9	4	5	10	12	15	11	P	Euryarchaeota
3	1	4	2	4	1	2	10	9	8	6	P1	Stenosarchaea group
1	1	2	0	4	1	2	7	7	5	3	C	Methanomicrobia
1	1	2	0	2	1	0	6	5	4	2	O	Methanosarcinales
1	1	2	0	2	1	0	6	5	4	2	F	Methanosarcinaceae
1	1	1	0	2	1	0	3	3	1	1	G	Methanosarcina
0	1	0	0	0	0	0	1	1	0	1	S	Methanosarcina horonobensis
0	1	0	0	0	0	0	1	1	0	1	S1	Methanosarcina horonobensis HB-1 = JCM 15518
0	0	1	0	1	0	0	0	0	1	0	S	Methanosarcina barkeri
0	0	0	0	1	0	0	0	0	0	0	S1	Methanosarcina barkeri 3
0	0	1	0	0	0	0	0	0	0	0	S1	Methanosarcina barkeri str. Wiesmoor
0	0	0	0	0	0	0	0	2	0	0	S	Methanosarcina siciliae
0	0	0	0	1	1	0	0	0	0	0	S	Methanosarcina mazei
0	0	0	0	0	1	0	0	0	0	0	S1	Methanosarcina mazei S-6
0	0	0	0	1	0	0	0	0	0	0	S1	Methanosarcina mazei LYC
0	0	0	0	0	0	0	1	0	0	0	G1	unclassified Methanosarcina
0	0	0	0	0	0	0	1	0	0	0	S	Methanosarcina sp. MTP4
0	0	0	0	0	0	0	1	0	0	0	S	Methanosarcina acetivorans
0	0	0	0	0	0	0	1	0	0	0	S1	Methanosarcina acetivorans C2A
0	0	0	0	0	0	0	3	1	2	1	G	Methanococcoides
0	0	0	0	0	0	0	3	1	0	1	S	Methanococcoides methylutens
0	0	0	0	0	0	0	3	1	0	1	S1	Methanococcoides methylutens MM1
0	0	0	0	0	0	0	0	0	1	0	G1	unclassified Methanococcoides
0	0	0	0	0	0	0	0	0	1	0	S	Methanococcoides sp. LMO-1
0	0	1	0	0	0	0	0	0	1	0	G	Methanohalophilus
0	0	1	0	0	0	0	0	0	0	0	S	Methanohalophilus halophilus
0	0	0	0	0	0	0	0	1	0	0	G	Methanosalsum
0	0	0	0	0	0	0	0	1	0	0	S	Methanosalsum zhilinae
0	0	0	0	0	0	0	0	1	0	0	S1	Methanosalsum zhilinae DSM 4017
0	0	0	0	1	0	2	1	2	1	0	O	Methanomicrobiales
0	0	0	0	0	0	1	1	1	0	0	F	Methanospirillaceae
0	0	0	0	0	0	1	1	1	0	0	G	Methanospirillum
0	0	0	0	0	0	0	0	1	0	0	G1	unclassified Methanospirillum
0	0	0	0	0	0	0	0	1	0	0	S	Methanospirillum sp. J.3.6.1-F.2.7.3
0	0	0	0	0	0	0	1	0	0	0	S	Methanospirillum hungatei
0	0	0	0	1	0	1	0	0	1	0	F	Methanomicrobiaceae
0	0	0	0	0	0	0	0	0	1	0	G	Methanoculleus
0	0	0	0	0	0	0	0	0	1	0	S	Methanoculleus bourgensis
0	0	0	0	0	0	0	0	0	1	0	S1	Methanoculleus bourgensis MS2
