ERR2270938	ERR2270939	ERR2270940	ERR2270941	ERR2270960	ERR2270961	ERR2270962	ERR2271042	ERR2271043	ERR2271236	ERR2271237	lvl_type	name	taxonomy
2	0	0	0	0	0	0	0	0	0	0	s	Paradesulfovibrio bizertensis	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Paradesulfovibrio;s__Paradesulfovibrio bizertensis
0	0	0	0	0	0	0	0	0	0	1	g	Desulfocurvibacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter
0	0	0	0	0	0	0	0	0	0	1	s	Desulfocurvibacter africanus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus
0	0	0	0	0	0	0	0	0	0	1	s1	Desulfocurvibacter africanus subsp. africanus	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	0	1	s2	Desulfocurvibacter africanus subsp. africanus str. Walvis Bay	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	0	1	g	Lawsonia	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Lawsonia
0	0	0	0	0	0	0	0	0	0	1	s	Lawsonia intracellularis	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Lawsonia;s__Lawsonia intracellularis
0	0	0	0	0	0	0	0	0	1	0	g	Solidesulfovibrio	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio
0	0	0	0	0	0	0	0	0	1	0	s	Solidesulfovibrio carbinolicus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio;s__Solidesulfovibrio carbinolicus
0	0	0	0	0	0	0	0	0	1	0	g	Maridesulfovibrio	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Maridesulfovibrio
0	0	0	0	0	0	0	0	0	1	0	s	Maridesulfovibrio salexigens	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Maridesulfovibrio;s__Maridesulfovibrio salexigens
0	0	0	0	0	0	0	0	0	1	0	s1	Maridesulfovibrio salexigens DSM 2638	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	g	Desulfolutivibrio	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfolutivibrio
0	0	0	0	0	0	0	0	0	1	0	s	Desulfolutivibrio sulfoxidireducens	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfolutivibrio;s__Desulfolutivibrio sulfoxidireducens
0	0	2	0	1	0	0	1	0	1	0	f	Desulfomicrobiaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae
0	0	2	0	1	0	0	1	0	1	0	g	Desulfomicrobium	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium
0	0	2	0	0	0	0	1	0	1	0	s	Desulfomicrobium orale	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__Desulfomicrobium orale
0	0	2	0	0	0	0	1	0	1	0	s1	Desulfomicrobium orale DSM 12838	na;na;na;na;na;na;na
4	0	1	7	0	0	0	2	5	7	2	o	Myxococcales	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales
4	0	0	6	0	0	0	2	4	5	2	o1	Cystobacterineae	na;na;na;na;na;na;na
2	0	0	2	0	0	0	0	3	1	1	f	Myxococcaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae
1	0	0	1	0	0	0	0	2	1	1	g	Myxococcus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus
0	0	0	0	0	0	0	0	2	1	0	s	Myxococcus xanthus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus xanthus
0	0	0	0	0	0	0	0	0	0	1	g1	unclassified Myxococcus	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	0	1	s	Myxococcus sp. SCHIC003	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp. SCHIC003
0	0	0	1	0	0	0	0	0	0	0	s	Myxococcus hansupus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus hansupus
1	0	0	0	0	0	0	0	0	0	0	s	Myxococcus stipitatus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus stipitatus
1	0	0	0	0	0	0	0	0	0	0	s1	Myxococcus stipitatus DSM 14675	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	1	0	0	g	Corallococcus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus
0	0	0	0	0	0	0	0	1	0	0	g1	unclassified Corallococcus	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	s	Corallococcus sp. EGB	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus sp. EGB
1	0	0	0	0	0	0	0	0	0	0	s	Corallococcus coralloides	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus coralloides
1	0	0	0	0	0	0	0	0	0	0	s1	Corallococcus coralloides DSM 2259	na;na;na;na;na;na;na
0	0	0	1	0	0	0	0	0	0	0	g	Pyxidicoccus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Pyxidicoccus
0	0	0	1	0	0	0	0	0	0	0	g1	unclassified Pyxidicoccus	na;na;na;na;na;na;na
0	0	0	1	0	0	0	0	0	0	0	s	Pyxidicoccus sp. SCPEA002	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Pyxidicoccus;s__Pyxidicoccus sp. SCPEA002
1	0	0	1	0	0	0	1	1	4	0	f	Archangiaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae
1	0	0	1	0	0	0	1	0	1	0	g	Archangium	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Archangium
1	0	0	1	0	0	0	1	0	0	0	s	Archangium violaceum	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Archangium;s__Archangium violaceum
0	0	0	0	0	0	0	0	0	1	0	s	Archangium gephyra	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Archangium;s__Archangium gephyra
0	0	0	0	0	0	0	0	1	1	0	g	Cystobacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Cystobacter
0	0	0	0	0	0	0	0	1	1	0	s	Cystobacter fuscus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Cystobacter;s__Cystobacter fuscus
0	0	0	0	0	0	0	0	0	1	0	g	Melittangium	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Melittangium
0	0	0	0	0	0	0	0	0	1	0	s	Melittangium boletus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Melittangium;s__Melittangium boletus
0	0	0	0	0	0	0	0	0	1	0	s1	Melittangium boletus DSM 14713	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	g	Stigmatella	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Stigmatella
0	0	0	0	0	0	0	0	0	1	0	s	Stigmatella aurantiaca	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Stigmatella;s__Stigmatella aurantiaca
0	0	0	0	0	0	0	0	0	1	0	s1	Stigmatella aurantiaca DW4/3-1	na;na;na;na;na;na;na
1	0	0	2	0	0	0	1	0	0	1	f	Anaeromyxobacteraceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Anaeromyxobacteraceae
1	0	0	2	0	0	0	1	0	0	1	g	Anaeromyxobacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter
0	0	0	1	0	0	0	0	0	0	1	g1	unclassified Anaeromyxobacter	na;na;na;na;na;na;na
0	0	0	1	0	0	0	0	0	0	1	s	Anaeromyxobacter sp. Fw109-5	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter sp. Fw109-5
0	0	0	1	0	0	0	1	0	0	0	s	Anaeromyxobacter dehalogenans	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter dehalogenans
0	0	0	0	0	0	0	1	0	0	0	s1	Anaeromyxobacter dehalogenans 2CP-C	na;na;na;na;na;na;na
0	0	0	1	0	0	0	0	0	0	0	s1	Anaeromyxobacter dehalogenans 2CP-1	na;na;na;na;na;na;na
0	0	1	0	0	0	0	0	1	2	0	o1	Sorangiineae	na;na;na;na;na;na;na
0	0	1	0	0	0	0	0	0	1	0	f	Polyangiaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae
0	0	1	0	0	0	0	0	0	1	0	g	Sorangium	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium
0	0	1	0	0	0	0	0	0	1	0	s	Sorangium cellulosum	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium;s__Sorangium cellulosum
0	0	1	0	0	0	0	0	0	0	0	s1	Sorangium cellulosum So0157-2	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	f	Sandaracinaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae
0	0	0	0	0	0	0	0	0	1	0	g	Sandaracinus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__Sandaracinus
0	0	0	0	0	0	0	0	0	1	0	s	Sandaracinus amylolyticus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__Sandaracinus;s__Sandaracinus amylolyticus
0	0	0	0	0	0	0	0	1	0	0	f	Labilitrichaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Labilitrichaceae
0	0	0	0	0	0	0	0	1	0	0	g	Labilithrix	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Labilitrichaceae;g__Labilithrix
0	0	0	0	0	0	0	0	1	0	0	s	Labilithrix luteola	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Labilitrichaceae;g__Labilithrix;s__Labilithrix luteola
3	2	0	2	0	1	2	1	4	3	4	o	Desulfobacterales	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales
2	1	0	0	0	1	1	1	2	3	2	f	Desulfobacteraceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae
1	0	0	0	0	1	1	1	0	0	0	g	Desulfobacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter
1	0	0	0	0	0	1	1	0	0	0	s	Desulfobacter hydrogenophilus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;s__Desulfobacter hydrogenophilus
0	0	0	0	0	1	0	0	0	0	0	s	Desulfobacter postgatei	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;s__Desulfobacter postgatei
0	0	0	0	0	1	0	0	0	0	0	s1	Desulfobacter postgatei 2ac9	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	0	1	1	g	Desulfosarcina	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosarcina
1	0	0	0	0	0	0	0	0	0	1	s	Desulfosarcina widdelii	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosarcina;s__Desulfosarcina widdelii
0	0	0	0	0	0	0	0	0	1	0	s	Desulfosarcina ovata	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosarcina;s__Desulfosarcina ovata
0	0	0	0	0	0	0	0	0	1	0	s1	Desulfosarcina ovata subsp. ovata	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	1	g	Desulfoluna	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfoluna
0	0	0	0	0	0	0	0	0	1	1	g1	unclassified Desulfoluna	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	1	s	Desulfoluna sp. ASN36	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfoluna;s__Desulfoluna sp. ASN36
0	1	0	0	0	0	0	0	1	0	0	g	Desulforapulum	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulforapulum
0	1	0	0	0	0	0	0	1	0	0	s	Desulforapulum autotrophicum	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulforapulum;s__Desulforapulum autotrophicum
0	1	0	0	0	0	0	0	1	0	0	s1	Desulforapulum autotrophicum HRM2	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	g	Desulfobacula	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacula
0	0	0	0	0	0	0	0	0	1	0	s	Desulfobacula toluolica	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacula;s__Desulfobacula toluolica
0	0	0	0	0	0	0	0	0	1	0	s1	Desulfobacula toluolica Tol2	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	g	Desulfonema	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfonema
0	0	0	0	0	0	0	0	1	0	0	s	Desulfonema limicola	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfonema;s__Desulfonema limicola
1	0	0	1	0	0	1	0	2	0	0	f	Desulfocapsaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfocapsaceae
0	0	0	1	0	0	1	0	1	0	0	g	Desulfotalea	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfocapsaceae;g__Desulfotalea
0	0	0	1	0	0	1	0	1	0	0	s	Desulfotalea psychrophila	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfocapsaceae;g__Desulfotalea;s__Desulfotalea psychrophila
0	0	0	1	0	0	1	0	1	0	0	s1	Desulfotalea psychrophila LSv54	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	1	0	0	g	Desulfocapsa	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfocapsaceae;g__Desulfocapsa
1	0	0	0	0	0	0	0	1	0	0	s	Desulfocapsa sulfexigens	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfocapsaceae;g__Desulfocapsa;s__Desulfocapsa sulfexigens
1	0	0	0	0	0	0	0	1	0	0	s1	Desulfocapsa sulfexigens DSM 10523	na;na;na;na;na;na;na
0	1	0	0	0	0	0	0	0	0	2	f	Desulfobulbaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae
0	1	0	0	0	0	0	0	0	0	2	g	Desulfomarina	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfomarina
0	1	0	0	0	0	0	0	0	0	2	s	Desulfomarina profundi	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfomarina;s__Desulfomarina profundi
0	0	0	1	0	0	0	0	0	0	0	f	Desulfosudaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfosudaceae
0	0	0	1	0	0	0	0	0	0	0	g	Desulfosudis	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfosudaceae;g__Desulfosudis
0	0	0	1	0	0	0	0	0	0	0	s	Desulfosudis oleivorans	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfosudaceae;g__Desulfosudis;s__Desulfosudis oleivorans
0	0	0	1	0	0	0	0	0	0	0	s1	Desulfococcus oleovorans Hxd3	na;na;na;na;na;na;na
1	0	0	1	1	0	1	2	1	7	4	o	Desulfuromonadales	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales
1	0	0	1	0	0	1	1	1	6	3	f	Geobacteraceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae
0	0	0	0	0	0	1	0	0	1	2	g	Geomonas	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geomonas
0	0	0	0	0	0	1	0	0	1	1	g1	unclassified Geomonas	na;na;na;na;na;na;na
0	0	0	0	0	0	1	0	0	1	1	s	Geomonas sp. RF6	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geomonas;s__Geomonas sp. RF6
1	0	0	1	0	0	0	0	0	2	0	g	Geobacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter
0	0	0	1	0	0	0	0	0	1	0	g1	unclassified Geobacter	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	s	Geobacter sp. FeAm09	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter sp. FeAm09
0	0	0	1	0	0	0	0	0	0	0	s	Geobacter sp. DSM 9736	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter sp. DSM 9736
0	0	0	0	0	0	0	0	0	1	0	s	Geobacter sulfurreducens	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter sulfurreducens
1	0	0	0	0	0	0	0	0	0	0	s	Geobacter benzoatilyticus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter benzoatilyticus
0	0	0	0	0	0	0	0	0	1	1	g	Citrifermentans	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Citrifermentans
0	0	0	0	0	0	0	0	0	0	1	s	Citrifermentans bemidjiense	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Citrifermentans;s__Citrifermentans bemidjiense
0	0	0	0	0	0	0	0	0	0	1	s1	Citrifermentans bemidjiense Bem	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	s	Citrifermentans bremense	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Citrifermentans;s__Citrifermentans bremense
0	0	0	0	0	0	0	0	0	1	0	g	Geotalea	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geotalea
0	0	0	0	0	0	0	0	0	1	0	s	Geotalea daltonii	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geotalea;s__Geotalea daltonii
0	0	0	0	0	0	0	0	0	1	0	s1	Geotalea daltonii FRC-32	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	g	Geoalkalibacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geoalkalibacter
0	0	0	0	0	0	0	0	0	1	0	s	Geoalkalibacter subterraneus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geoalkalibacter;s__Geoalkalibacter subterraneus
0	0	0	0	0	0	0	1	0	0	0	g	Trichlorobacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Trichlorobacter
0	0	0	0	0	0	0	1	0	0	0	s	Trichlorobacter lovleyi	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Trichlorobacter;s__Trichlorobacter lovleyi
0	0	0	0	0	0	0	1	0	0	0	s1	Trichlorobacter lovleyi SZ	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	1	f	Syntrophotaleaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Syntrophotaleaceae
0	0	0	0	0	0	0	0	0	1	1	g	Syntrophotalea	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Syntrophotaleaceae;g__Syntrophotalea
0	0	0	0	0	0	0	0	0	1	1	s	Syntrophotalea acetylenica	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Syntrophotaleaceae;g__Syntrophotalea;s__Syntrophotalea acetylenica
0	0	0	0	1	0	0	1	0	0	0	f	Desulfuromonadaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae
0	0	0	0	1	0	0	1	0	0	0	g	Desulfuromonas	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas
0	0	0	0	0	0	0	1	0	0	0	s	Desulfuromonas versatilis	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;s__Desulfuromonas versatilis
0	0	0	0	1	0	0	0	0	0	0	g1	unclassified Desulfuromonas	na;na;na;na;na;na;na
0	0	0	0	1	0	0	0	0	0	0	s	Desulfuromonas sp. AOP6	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;s__Desulfuromonas sp. AOP6
0	0	0	0	1	0	0	0	2	0	0	c1	Deltaproteobacteria incertae sedis	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	2	0	0	f	Candidatus Desulfofervidaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Candidatus Desulfofervidaceae
0	0	0	0	0	0	0	0	2	0	0	g	Candidatus Desulfofervidus	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Candidatus Desulfofervidaceae;g__Candidatus Desulfofervidus
0	0	0	0	0	0	0	0	2	0	0	s	Candidatus Desulfofervidus auxilii	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Candidatus Desulfofervidaceae;g__Candidatus Desulfofervidus;s__Candidatus Desulfofervidus auxilii
0	0	0	0	1	0	0	0	0	0	0	g	Dissulfurimicrobium	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Candidatus Desulfofervidaceae;g__Dissulfurimicrobium
0	0	0	0	1	0	0	0	0	0	0	s	Dissulfurimicrobium hydrothermale	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Candidatus Desulfofervidaceae;g__Dissulfurimicrobium;s__Dissulfurimicrobium hydrothermale
1	0	0	0	0	0	0	0	0	1	0	o	Syntrophobacterales	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales
1	0	0	0	0	0	0	0	0	1	0	f	Syntrophobacteraceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae
0	0	0	0	0	0	0	0	0	1	0	g	Syntrophobacter	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter
0	0	0	0	0	0	0	0	0	1	0	s	Syntrophobacter fumaroxidans	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter;s__Syntrophobacter fumaroxidans
0	0	0	0	0	0	0	0	0	1	0	s1	Syntrophobacter fumaroxidans MPOB	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	0	0	0	g	Desulfoglaeba	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulfoglaeba
1	0	0	0	0	0	0	0	0	0	0	s	Desulfoglaeba alkanexedens	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulfoglaeba;s__Desulfoglaeba alkanexedens
1	0	0	0	0	0	0	0	0	0	0	s1	Desulfoglaeba alkanexedens ALDC	na;na;na;na;na;na;na
0	0	0	1	0	0	0	0	0	0	0	o	Bradymonadales	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bradymonadales
0	0	0	1	0	0	0	0	0	0	0	f	Bradymonadaceae	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bradymonadales;f__Bradymonadaceae
