#Number of Samples: 11
#Total Number of Reads: 76094283
#S1	../../reports/kraken2/ERR2270938.report
#S2	../../reports/kraken2/ERR2270939.report
#S3	../../reports/kraken2/ERR2270940.report
#S4	../../reports/kraken2/ERR2270941.report
#S5	../../reports/kraken2/ERR2270960.report
#S6	../../reports/kraken2/ERR2270961.report
#S7	../../reports/kraken2/ERR2270962.report
#S8	../../reports/kraken2/ERR2271042.report
#S9	../../reports/kraken2/ERR2271043.report
#S10	../../reports/kraken2/ERR2271236.report
#S11	../../reports/kraken2/ERR2271237.report
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	lvl_type	taxid	name
0.0003	207	207	46	46	0	0	0	0	12	12	2	2	69	69	3	3	7	7	8	8	12	12	48	48	S	1715806	                  Methanosarcina flavescens
0.0003	205	117	33	10	1	1	64	53	8	5	7	5	18	1	7	7	6	3	15	10	15	1	31	21	S	38027	                  Methanosarcina siciliae
0.0001	47	47	4	4	0	0	0	0	1	1	1	1	15	15	0	0	3	3	5	5	10	10	8	8	S1	1434118	                    Methanosarcina siciliae C2J
0.0000	24	24	19	19	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	2	2	S1	1434119	                    Methanosarcina siciliae HI350
0.0000	17	17	0	0	0	0	11	11	1	1	1	1	2	2	0	0	0	0	0	0	2	2	0	0	S1	1434120	                    Methanosarcina siciliae T4/M
0.0002	134	0	13	0	14	0	4	0	0	0	6	0	1	0	8	0	2	0	30	0	14	0	42	0	S	2215	                  Methanosarcina vacuolata
0.0002	134	134	13	13	14	14	4	4	0	0	6	6	1	1	8	8	2	2	30	30	14	14	42	42	S1	1434123	                    Methanosarcina vacuolata Z-761
0.0002	117	0	7	0	0	0	4	0	0	0	7	0	17	0	29	0	6	0	16	0	10	0	21	0	S	2214	                  Methanosarcina acetivorans
0.0002	117	117	7	7	0	0	4	4	0	0	7	7	17	17	29	29	6	6	16	16	10	10	21	21	S1	188937	                    Methanosarcina acetivorans C2A
0.0001	96	89	26	24	5	5	3	3	2	2	20	20	5	1	0	0	1	1	29	28	3	3	2	2	S	2210	                  Methanosarcina thermophila
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	1	0	0	0	0	S1	523844	                    Methanosarcina thermophila TM-1
0.0000	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1434121	                    Methanosarcina thermophila CHTI-55
0.0008	629	89	170	30	21	20	5	0	28	4	112	0	44	0	3	1	31	5	46	2	59	26	110	1	G	2225	                Methanococcoides
0.0003	245	0	61	0	0	0	3	0	1	0	108	0	1	0	1	0	8	0	19	0	9	0	34	0	S	29291	                  Methanococcoides burtonii
0.0003	245	245	61	61	0	0	3	3	1	1	108	108	1	1	1	1	8	8	19	19	9	9	34	34	S1	259564	                    Methanococcoides burtonii DSM 6242
0.0002	149	0	30	0	1	0	0	0	15	0	1	0	30	0	1	0	10	0	4	0	13	0	44	0	G1	2618147	                  unclassified Methanococcoides
0.0002	149	149	30	30	1	1	0	0	15	15	1	1	30	30	1	1	10	10	4	4	13	13	44	44	S	2822137	                    Methanococcoides sp. LMO-1
0.0002	146	0	49	0	0	0	2	0	8	0	3	0	13	0	0	0	8	0	21	0	11	0	31	0	S	2226	                  Methanococcoides methylutens
0.0002	146	146	49	49	0	0	2	2	8	8	3	3	13	13	0	0	8	8	21	21	11	11	31	31	S1	1434104	                    Methanococcoides methylutens MM1
0.0007	513	13	83	7	6	0	41	0	16	1	88	0	131	1	5	1	11	1	66	1	29	0	37	1	G	2175	                Methanohalophilus
0.0004	326	326	55	55	5	5	41	41	0	0	87	87	92	92	4	4	1	1	16	16	13	13	12	12	S	39664	                  Methanohalophilus portucalensis
0.0002	118	0	4	0	0	0	0	0	7	0	0	0	30	0	0	0	7	0	33	0	15	0	22	0	S	2176	                  Methanohalophilus mahii
0.0002	118	118	4	4	0	0	0	0	7	7	0	0	30	30	0	0	7	7	33	33	15	15	22	22	S1	547558	                    Methanohalophilus mahii DSM 5219
0.0001	56	56	17	17	1	1	0	0	8	8	1	1	8	8	0	0	2	2	16	16	1	1	2	2	S	2177	                  Methanohalophilus halophilus
0.0003	236	0	54	0	10	0	0	0	17	0	1	0	9	0	1	0	5	0	23	0	32	0	84	0	G	196136	                Methanosalsum
0.0003	236	0	54	0	10	0	0	0	17	0	1	0	9	0	1	0	5	0	23	0	32	0	84	0	S	39669	                  Methanosalsum zhilinae
0.0003	236	236	54	54	10	10	0	0	17	17	1	1	9	9	1	1	5	5	23	23	32	32	84	84	S1	679901	                    Methanosalsum zhilinae DSM 4017
0.0003	216	0	32	0	0	0	1	0	4	0	1	0	33	0	2	0	4	0	80	0	32	0	27	0	G	2321	                Methanohalobium
0.0003	216	0	32	0	0	0	1	0	4	0	1	0	33	0	2	0	4	0	80	0	32	0	27	0	S	2322	                  Methanohalobium evestigatum
0.0003	216	216	32	32	0	0	1	1	4	4	1	1	33	33	2	2	4	4	80	80	32	32	27	27	S1	644295	                    Methanohalobium evestigatum Z-7303
0.0002	183	0	52	0	21	0	17	0	10	0	5	0	5	0	0	0	7	0	4	0	34	0	28	0	G	2220	                Methanolobus
0.0002	183	183	52	52	21	21	17	17	10	10	5	5	5	5	0	0	7	7	4	4	34	34	28	28	S	536044	                  Methanolobus zinderi
0.0001	108	0	31	0	2	0	3	0	13	0	1	0	4	0	1	0	3	0	8	0	18	0	24	0	G	101191	                Methanomethylovorans
0.0001	108	0	31	0	2	0	3	0	13	0	1	0	4	0	1	0	3	0	8	0	18	0	24	0	S	101192	                  Methanomethylovorans hollandica
0.0001	108	108	31	31	2	2	3	3	13	13	1	1	4	4	1	1	3	3	8	8	18	18	24	24	S1	867904	                    Methanomethylovorans hollandica DSM 15978
0.0025	1903	6	199	1	41	0	110	0	126	4	137	0	74	0	109	0	240	0	279	1	282	0	306	0	O	2191	            Methanomicrobiales
0.0010	789	1	85	0	6	0	22	0	60	0	89	0	18	0	71	0	60	0	74	0	142	1	162	0	F	2194	              Methanomicrobiaceae
0.0005	358	0	29	0	0	0	18	0	7	0	82	0	7	0	34	0	6	0	31	0	53	0	91	0	G	2314	                Methanoplanus
0.0005	358	0	29	0	0	0	18	0	7	0	82	0	7	0	34	0	6	0	31	0	53	0	91	0	S	2315	                  Methanoplanus limicola
0.0005	358	358	29	29	0	0	18	18	7	7	82	82	7	7	34	34	6	6	31	31	53	53	91	91	S1	937775	                    Methanoplanus limicola DSM 2279
0.0002	184	12	7	1	1	0	0	0	18	2	1	0	2	0	1	0	21	1	24	2	82	0	27	6	G	45989	                Methanoculleus
0.0001	100	36	1	1	0	0	0	0	9	2	1	0	2	2	0	0	13	10	19	16	47	1	8	4	S	83986	                  Methanoculleus bourgensis
0.0001	64	64	0	0	0	0	0	0	7	7	1	1	0	0	0	0	3	3	3	3	46	46	4	4	S1	1201294	                    Methanoculleus bourgensis MS2
0.0001	41	41	0	0	1	1	0	0	1	1	0	0	0	0	1	1	2	2	0	0	32	32	4	4	S	118126	                  Methanoculleus chikugoensis
0.0000	31	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	3	0	3	0	9	0	S	2198	                  Methanoculleus marisnigri
0.0000	31	31	5	5	0	0	0	0	6	6	0	0	0	0	0	0	5	5	3	3	3	3	9	9	S1	368407	                    Methanoculleus marisnigri JR1
0.0002	125	2	9	0	4	0	2	0	29	1	3	0	0	0	3	0	20	1	13	0	3	0	39	0	G	81416	                Methanofollis
0.0001	62	0	6	0	3	0	0	0	7	0	1	0	0	0	1	0	4	0	5	0	2	0	33	0	S	2201	                  Methanofollis liminatans
0.0001	62	62	6	6	3	3	0	0	7	7	1	1	0	0	1	1	4	4	5	5	2	2	33	33	S1	28892	                    Methanofollis liminatans DSM 4140
0.0001	61	61	3	3	1	1	2	2	21	21	2	2	0	0	2	2	15	15	8	8	1	1	6	6	S	299308	                  Methanofollis formosanus
0.0002	121	0	40	0	1	0	2	0	6	0	3	0	9	0	33	0	13	0	6	0	3	0	5	0	G	230355	                Methanolacinia
0.0002	121	0	40	0	1	0	2	0	6	0	3	0	9	0	33	0	13	0	6	0	3	0	5	0	S	54120	                  Methanolacinia petrolearia
0.0002	121	121	40	40	1	1	2	2	6	6	3	3	9	9	33	33	13	13	6	6	3	3	5	5	S1	679926	                    Methanolacinia petrolearia DSM 11571
0.0008	625	0	42	0	24	0	48	0	36	0	38	0	28	0	10	0	161	0	127	0	41	0	70	0	F	196137	              Methanospirillaceae
0.0008	625	100	42	11	24	3	48	4	36	3	38	28	28	22	10	4	161	5	127	10	41	7	70	3	G	2202	                Methanospirillum
0.0005	387	192	24	10	21	14	39	2	32	8	9	1	4	0	6	0	153	125	23	6	29	5	47	21	S	2203	                  Methanospirillum hungatei
0.0003	195	195	14	14	7	7	37	37	24	24	8	8	4	4	6	6	28	28	17	17	24	24	26	26	S1	323259	                    Methanospirillum hungatei JF-1
0.0002	138	0	7	0	0	0	5	0	1	0	1	0	2	0	0	0	3	0	94	0	5	0	20	0	G1	2618161	                  unclassified Methanospirillum
0.0002	138	138	7	7	0	0	5	5	1	1	1	1	2	2	0	0	3	3	94	94	5	5	20	20	S	2834276	                    Methanospirillum sp. J.3.6.1-F.2.7.3
0.0004	279	0	35	0	10	0	23	0	16	0	3	0	22	0	23	0	8	0	37	0	67	0	35	0	F	88404	              Methanocorpusculaceae
0.0004	279	0	35	0	10	0	23	0	16	0	3	0	22	0	23	0	8	0	37	0	67	0	35	0	G	2192	                Methanocorpusculum
0.0004	279	0	35	0	10	0	23	0	16	0	3	0	22	0	23	0	8	0	37	0	67	0	35	0	S	83984	                  Methanocorpusculum labreanum
0.0004	279	279	35	35	10	10	23	23	16	16	3	3	22	22	23	23	8	8	37	37	67	67	35	35	S1	410358	                    Methanocorpusculum labreanum Z
0.0003	204	0	36	0	1	0	17	0	10	0	7	0	6	0	5	0	11	0	40	0	32	0	39	0	F	1198451	              Methanoregulaceae
0.0002	168	0	31	0	0	0	16	0	9	0	3	0	1	0	3	0	7	0	35	0	29	0	34	0	G	395331	                Methanoregula
0.0002	132	0	31	0	0	0	16	0	4	0	1	0	1	0	0	0	3	0	25	0	25	0	26	0	S	882104	                  Methanoregula formicica
0.0002	132	132	31	31	0	0	16	16	4	4	1	1	1	1	0	0	3	3	25	25	25	25	26	26	S1	593750	                    Methanoregula formicica SMSP
0.0000	36	0	0	0	0	0	0	0	5	0	2	0	0	0	3	0	4	0	10	0	4	0	8	0	S	358766	                  Methanoregula boonei
0.0000	36	36	0	0	0	0	0	0	5	5	2	2	0	0	3	3	4	4	10	10	4	4	8	8	S1	456442	                    Methanoregula boonei 6A8
0.0000	36	0	5	0	1	0	1	0	1	0	4	0	5	0	2	0	4	0	5	0	3	0	5	0	G	475087	                Methanosphaerula
0.0000	36	0	5	0	1	0	1	0	1	0	4	0	5	0	2	0	4	0	5	0	3	0	5	0	S	475088	                  Methanosphaerula palustris
0.0000	36	36	5	5	1	1	1	1	1	1	4	4	5	5	2	2	4	4	5	5	3	3	5	5	S1	521011	                    Methanosphaerula palustris E1-9c
0.0006	425	0	36	0	17	0	128	0	19	0	125	0	4	0	5	0	13	0	35	0	23	0	20	0	O	570264	            Methanocellales
0.0006	425	0	36	0	17	0	128	0	19	0	125	0	4	0	5	0	13	0	35	0	23	0	20	0	F	570265	              Methanocellaceae
0.0006	425	0	36	0	17	0	128	0	19	0	125	0	4	0	5	0	13	0	35	0	23	0	20	0	G	570266	                Methanocella
0.0003	242	0	1	0	0	0	105	0	0	0	119	0	0	0	0	0	0	0	11	0	3	0	3	0	S	1175444	                  Methanocella conradii
0.0003	242	242	1	1	0	0	105	105	0	0	119	119	0	0	0	0	0	0	11	11	3	3	3	3	S1	1041930	                    Methanocella conradii HZ254
0.0002	131	0	28	0	17	0	14	0	12	0	2	0	3	0	3	0	6	0	19	0	17	0	10	0	S	1175445	                  Methanocella arvoryzae
0.0002	131	131	28	28	17	17	14	14	12	12	2	2	3	3	3	3	6	6	19	19	17	17	10	10	S1	351160	                    Methanocella arvoryzae MRE50
0.0001	52	0	7	0	0	0	9	0	7	0	4	0	1	0	2	0	7	0	5	0	3	0	7	0	S	570267	                  Methanocella paludicola
0.0001	52	52	7	7	0	0	9	9	7	7	4	4	1	1	2	2	7	7	5	5	3	3	7	7	S1	304371	                    Methanocella paludicola SANAE
0.0002	128	0	6	0	2	0	2	0	22	0	1	0	2	0	2	0	12	0	40	0	10	0	29	0	O	2905377	            Methanotrichales
0.0002	128	0	6	0	2	0	2	0	22	0	1	0	2	0	2	0	12	0	40	0	10	0	29	0	F	143067	              Methanotrichaceae
0.0002	128	0	6	0	2	0	2	0	22	0	1	0	2	0	2	0	12	0	40	0	10	0	29	0	G	2222	                Methanothrix
0.0001	64	0	2	0	0	0	2	0	4	0	0	0	2	0	1	0	2	0	29	0	3	0	19	0	S	2223	                  Methanothrix soehngenii
0.0001	64	64	2	2	0	0	2	2	4	4	0	0	2	2	1	1	2	2	29	29	3	3	19	19	S1	990316	                    Methanothrix soehngenii GP6
0.0001	58	0	3	0	2	0	0	0	18	0	0	0	0	0	0	0	9	0	10	0	7	0	9	0	S	301375	                  Methanothrix harundinacea
0.0001	58	58	3	3	2	2	0	0	18	18	0	0	0	0	0	0	9	9	10	10	7	7	9	9	S1	1110509	                    Methanosaeta harundinacea 6Ac
0.0000	6	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	S	2224	                  Methanothrix thermoacetophila
0.0000	6	6	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	S1	349307	                    Methanothrix thermoacetophila PT
0.0094	7138	371	926	69	196	63	377	15	888	23	86	0	123	1	118	15	695	34	1308	46	971	56	1450	49	C	183963	          Halobacteria
0.0036	2727	45	445	1	22	0	127	0	338	21	35	1	46	0	69	0	241	2	482	14	344	0	578	6	O	2235	            Halobacteriales
0.0018	1406	17	250	0	14	0	71	1	140	2	18	1	30	0	12	1	156	0	193	2	249	8	273	2	F	1963268	              Haloarculaceae
0.0005	345	75	115	6	0	0	2	1	13	9	4	1	3	2	6	1	47	15	27	0	61	1	67	39	G	2237	                Haloarcula
0.0003	212	0	86	0	0	0	1	0	3	0	2	0	0	0	1	0	24	0	24	0	50	0	21	0	G1	2624677	                  unclassified Haloarcula
0.0003	207	207	86	86	0	0	1	1	2	2	2	2	0	0	1	1	23	23	22	22	49	49	21	21	S	2716717	                    Haloarcula sp. JP-L23
0.0000	5	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	2	1	1	0	0	S	1592728	                    Haloarcula sp. CBA1115
0.0000	38	38	18	18	0	0	0	0	1	1	0	0	0	0	0	0	6	6	1	1	7	7	5	5	S	1932004	                  Haloarcula taiwanensis
0.0000	9	9	2	2	0	0	0	0	0	0	0	0	0	0	4	4	1	1	0	0	1	1	1	1	S	51589	                  Haloarcula hispanica
0.0000	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	S	2238	                  Haloarcula marismortui
0.0000	7	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	0	0	S1	272569	                    Haloarcula marismortui ATCC 43049
0.0000	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	S	35742	                  Haloarcula sinaiiensis
0.0000	4	4	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	S1	662476	                    Haloarcula sinaiiensis ATCC 33800
0.0003	217	0	36	0	1	0	0	0	14	0	2	0	3	0	2	0	20	0	46	0	59	0	34	0	G	1073987	                Halorientalis
0.0003	217	0	36	0	1	0	0	0	14	0	2	0	3	0	2	0	20	0	46	0	59	0	34	0	G1	2648975	                  unclassified Halorientalis
0.0002	125	125	32	32	0	0	0	0	2	2	2	2	1	1	2	2	10	10	15	15	54	54	7	7	S	2931977	                    Halorientalis sp. ZY14
0.0001	48	48	1	1	0	0	0	0	4	4	0	0	1	1	0	0	3	3	22	22	1	1	16	16	S	1932360	                    Halorientalis sp. IM1011
0.0001	44	44	3	3	1	1	0	0	8	8	0	0	1	1	0	0	7	7	9	9	4	4	11	11	S	2931976	                    Halorientalis sp. GDY88
0.0002	190	12	28	0	1	0	14	1	15	0	2	1	2	0	0	0	29	1	53	6	13	2	33	1	G	171163	                Halosimplex
0.0001	90	90	23	23	0	0	0	0	5	5	0	0	0	0	0	0	18	18	27	27	5	5	12	12	S	869886	                  Halosimplex pelagicum
0.0001	50	50	4	4	1	1	13	13	3	3	1	1	1	1	0	0	8	8	2	2	3	3	14	14	S	869889	                  Halosimplex rubrum
0.0000	38	38	1	1	0	0	0	0	7	7	0	0	1	1	0	0	2	2	18	18	3	3	6	6	S	1198301	                  Halosimplex litoreum
0.0002	186	44	27	3	1	0	0	0	22	14	3	0	12	0	1	0	27	6	15	8	38	3	40	10	G	203135	                Halomicrobium
0.0001	80	80	3	3	0	0	0	0	8	8	1	1	3	3	0	0	21	21	4	4	14	14	26	26	S	2878391	                  Halomicrobium salinisoli
0.0001	62	0	21	0	1	0	0	0	0	0	2	0	9	0	1	0	0	0	3	0	21	0	4	0	G1	2610901	                  unclassified Halomicrobium
0.0001	62	62	21	21	1	1	0	0	0	0	2	2	9	9	1	1	0	0	3	3	21	21	4	4	S	2610902	                    Halomicrobium sp. LC1Hm
0.0002	142	7	20	0	4	0	14	0	24	7	3	0	4	0	1	0	17	0	16	0	7	0	32	0	G	63743	                Natronomonas
0.0001	43	0	1	0	0	0	14	0	6	0	1	0	0	0	1	0	6	0	3	0	2	0	9	0	S	416273	                  Natronomonas moolapensis
0.0001	43	43	1	1	0	0	14	14	6	6	1	1	0	0	1	1	6	6	3	3	2	2	9	9	S1	268739	                    Natronomonas moolapensis 8.8.11
0.0001	39	39	2	2	0	0	0	0	9	9	1	1	2	2	0	0	5	5	4	4	4	4	12	12	S	1710540	                  Natronomonas salina
0.0000	34	0	13	0	1	0	0	0	1	0	0	0	1	0	0	0	5	0	7	0	0	0	6	0	S	2257	                  Natronomonas pharaonis
0.0000	34	34	13	13	1	1	0	0	1	1	0	0	1	1	0	0	5	5	7	7	0	0	6	6	S1	348780	                    Natronomonas pharaonis DSM 2160
0.0000	19	19	4	4	3	3	0	0	1	1	1	1	1	1	0	0	1	1	2	2	1	1	5	5	S	2747817	                  Natronomonas halophila
0.0002	131	0	11	0	3	0	16	0	17	0	2	0	2	0	1	0	9	0	24	0	37	0	9	0	G	1542963	                Halapricum
0.0001	89	89	11	11	3	3	16	16	11	11	1	1	2	2	1	1	7	7	13	13	19	19	5	5	S	2841257	                  Halapricum desulfuricans
0.0001	42	42	0	0	0	0	0	0	6	6	1	1	0	0	0	0	2	2	11	11	18	18	4	4	S	1457250	                  Halapricum salinum
0.0001	73	4	8	2	2	0	1	0	24	0	0	0	2	0	0	0	3	0	4	0	6	1	23	1	G	146825	                Halorhabdus
0.0000	29	0	1	0	2	0	0	0	13	0	0	0	1	0	0	0	2	0	1	0	3	0	6	0	G1	2621901	                  unclassified Halorhabdus
0.0000	29	29	1	1	2	2	0	0	13	13	0	0	1	1	0	0	2	2	1	1	3	3	6	6	S	1380432	                    Halorhabdus sp. CBA1104
0.0000	24	0	3	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0	2	0	12	0	S	146826	                  Halorhabdus utahensis
0.0000	24	24	3	3	0	0	0	0	4	4	0	0	1	1	0	0	0	0	2	2	2	2	12	12	S1	519442	                    Halorhabdus utahensis DSM 12940
0.0000	16	0	2	0	0	0	1	0	7	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	S	430914	                  Halorhabdus tiamatea
0.0000	16	16	2	2	0	0	1	1	7	7	0	0	0	0	0	0	1	1	1	1	0	0	4	4	S1	1033806	                    Halorhabdus tiamatea SARL4B
0.0001	60	0	3	0	0	0	23	0	2	0	0	0	2	0	0	0	0	0	5	0	3	0	22	0	G	1763447	                Halosiccatus
0.0001	60	60	3	3	0	0	23	23	2	2	0	0	2	2	0	0	0	0	5	5	3	3	22	22	S	1586233	                  Halosiccatus urmianus
0.0001	45	0	2	0	2	0	0	0	7	0	1	0	0	0	0	0	4	0	1	0	17	0	11	0	G	2907507	                Halococcoides
0.0001	45	45	2	2	2	2	0	0	7	7	1	1	0	0	0	0	4	4	1	1	17	17	11	11	S	1679096	                  Halococcoides cellulosivorans
0.0016	1209	3	194	0	8	0	55	0	163	0	16	0	16	0	39	0	75	0	265	3	88	0	290	0	F	2236	              Halobacteriaceae
0.0005	348	58	37	4	5	0	12	1	40	1	5	0	8	6	28	1	23	7	90	21	52	5	48	12	G	2239	                Halobacterium
0.0002	132	3	8	1	5	0	10	0	29	0	2	0	2	0	26	0	8	1	29	0	6	0	7	1	G1	2668073	                  unclassified Halobacterium
0.0001	64	64	0	0	5	5	8	8	7	7	2	2	1	1	26	26	4	4	5	5	4	4	2	2	S	2902624	                    Halobacterium sp. XZYJT26
0.0001	51	51	4	4	0	0	0	0	18	18	0	0	1	1	0	0	3	3	21	21	2	2	2	2	S	2902623	                    Halobacterium sp. Gai3-17
0.0000	12	12	2	2	0	0	1	1	4	4	0	0	0	0	0	0	0	0	3	3	0	0	2	2	S	751944	                    Halobacterium sp. DL1
0.0000	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2810537	                    Halobacterium sp. BOL4-2
0.0001	109	109	19	19	0	0	0	0	5	5	1	1	0	0	0	0	5	5	32	32	38	38	9	9	S	1407499	                  Halobacterium hubeiense
0.0000	32	32	5	5	0	0	1	1	2	2	0	0	0	0	0	0	2	2	8	8	2	2	12	12	S	2039234	                  Halobacterium litoreum
0.0000	13	13	1	1	0	0	0	0	3	3	1	1	0	0	1	1	1	1	0	0	1	1	5	5	S	223182	                  Halobacterium noricense
0.0000	4	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3	S	2242	                  Halobacterium salinarum
0.0004	290	1	28	0	2	0	3	0	53	0	4	0	5	0	5	0	15	0	70	1	4	0	101	0	G	367188	                Haladaptatus
0.0003	250	8	26	0	2	0	3	0	30	0	3	0	5	1	5	1	14	0	63	3	2	0	97	3	G1	2622732	                  unclassified Haladaptatus
0.0003	196	196	24	24	2	2	1	1	30	30	2	2	2	2	2	2	7	7	40	40	2	2	84	84	S	2884875	                    Haladaptatus sp. PSR5
0.0001	46	46	2	2	0	0	2	2	0	0	1	1	2	2	2	2	7	7	20	20	0	0	10	10	S	2884876	                    Haladaptatus sp. PSR8
0.0001	39	39	2	2	0	0	0	0	23	23	1	1	0	0	0	0	1	1	6	6	2	2	4	4	S	1008152	                  Haladaptatus pallidirubidus
0.0002	162	0	65	0	1	0	2	0	19	0	0	0	0	0	1	0	18	0	26	0	4	0	26	0	G	1070314	                Halorussus
0.0001	107	107	57	57	0	0	1	1	13	13	0	0	0	0	1	1	14	14	2	2	1	1	18	18	S	2505977	                  Halorussus pelagicus
0.0001	55	55	8	8	1	1	1	1	6	6	0	0	0	0	0	0	4	4	24	24	3	3	8	8	S	2650975	                  Halorussus halophilus
0.0001	94	0	5	0	0	0	17	0	13	0	0	0	0	0	0	0	6	0	25	0	1	0	27	0	G	2907493	                Halocatena
0.0001	94	0	5	0	0	0	17	0	13	0	0	0	0	0	0	0	6	0	25	0	1	0	27	0	G1	2907494	                  unclassified Halocatena
0.0001	94	94	5	5	0	0	17	17	13	13	0	0	0	0	0	0	6	6	25	25	1	1	27	27	S	2934340	                    Halocatena sp. AD-1
0.0001	78	0	18	0	0	0	0	0	13	0	4	0	0	0	0	0	3	0	4	0	10	0	26	0	G	332246	                Halalkalicoccus
0.0001	78	0	18	0	0	0	0	0	13	0	4	0	0	0	0	0	3	0	4	0	10	0	26	0	S	413810	                  Halalkalicoccus jeotgali
0.0001	78	78	18	18	0	0	0	0	13	13	4	4	0	0	0	0	3	3	4	4	10	10	26	26	S1	795797	                    Halalkalicoccus jeotgali B3
0.0001	73	0	2	0	0	0	1	0	11	0	1	0	3	0	0	0	9	0	13	0	2	0	31	0	G	1075398	                Salarchaeum
0.0001	40	40	1	1	0	0	0	0	3	3	0	0	3	3	0	0	7	7	2	2	2	2	22	22	S	555573	                  Salarchaeum japonicum
0.0000	33	0	1	0	0	0	1	0	8	0	1	0	0	0	0	0	2	0	11	0	0	0	9	0	G1	2648404	                  unclassified Salarchaeum
0.0000	33	33	1	1	0	0	1	1	8	8	1	1	0	0	0	0	2	2	11	11	0	0	9	9	S	2599399	                    Salarchaeum sp. JOR-1
0.0001	71	0	25	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	19	0	8	0	12	0	G	744724	                Halarchaeum
0.0001	71	0	25	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	19	0	8	0	12	0	G1	2639520	                  unclassified Halarchaeum
0.0001	71	71	25	25	0	0	0	0	4	4	2	2	0	0	1	1	0	0	19	19	8	8	12	12	S	1853682	                    Halarchaeum sp. CBA1220
0.0001	40	0	2	0	0	0	19	0	1	0	0	0	0	0	3	0	1	0	3	0	2	0	9	0	G	1980514	                Halodesulfurarchaeum
0.0001	40	40	2	2	0	0	19	19	1	1	0	0	0	0	3	3	1	1	3	3	2	2	9	9	S	1873524	                  Halodesulfurarchaeum formicicum
0.0000	31	0	12	0	0	0	1	0	7	0	0	0	0	0	1	0	0	0	5	0	4	0	1	0	G	2917705	                Natranaeroarchaeum
0.0000	31	31	12	12	0	0	1	1	7	7	0	0	0	0	1	1	0	0	5	5	4	4	1	1	S	2784880	                  Natranaeroarchaeum sulfidigenum
0.0000	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	1	0	9	0	G	1656823	                Halanaeroarchaeum
0.0000	19	19	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	7	7	1	1	9	9	S	1604004	                  Halanaeroarchaeum sulfurireducens
0.0001	67	0	0	0	0	0	1	0	14	0	0	0	0	0	18	0	8	0	10	0	7	0	9	0	F	1963270	              Halococcaceae
0.0001	67	0	0	0	0	0	1	0	14	0	0	0	0	0	18	0	8	0	10	0	7	0	9	0	G	2249	                Halococcus
0.0001	67	67	0	0	0	0	1	1	14	14	0	0	0	0	18	18	8	8	10	10	7	7	9	9	S	179637	                  Halococcus dombrowskii
0.0028	2095	1	243	0	35	0	98	0	243	0	21	0	42	0	17	0	233	0	392	0	299	0	472	1	O	1644055	            Haloferacales
0.0015	1125	24	159	0	22	0	39	0	121	15	9	0	20	0	6	0	121	9	263	0	163	0	202	0	F	1644056	              Haloferacaceae
0.0005	406	14	56	0	14	0	25	0	20	0	0	0	2	0	2	0	18	0	168	0	41	0	60	14	G	376170	                Haloplanus
0.0003	243	243	34	34	2	2	0	0	4	4	0	0	0	0	1	1	7	7	161	161	11	11	23	23	S	1816183	                  Haloplanus rallus
0.0001	93	93	17	17	12	12	25	25	8	8	0	0	0	0	0	0	9	9	6	6	8	8	8	8	S	660522	                  Haloplanus aerogenes
0.0001	56	56	5	5	0	0	0	0	8	8	0	0	2	2	1	1	2	2	1	1	22	22	15	15	S	1547898	                  Haloplanus rubicundus
0.0004	315	0	39	0	1	0	1	0	49	0	0	0	1	0	1	0	36	0	32	0	95	0	60	0	G	1911573	                Haloprofundus
0.0004	315	33	39	15	1	0	1	0	49	0	0	0	1	0	1	0	36	7	32	1	95	5	60	5	G1	2629969	                  unclassified Haloprofundus
